Index,Developer,Video_Game_Name
595,Blue Byte Software,The Settlers IV
596,Trendy Entertainment,Dungeon Defenders
597,Reverb Communications,Dungeon Defenders
598,Alfa System,GunParade Orchestra: Midori no Shou
599,"Sony Computer Entertainment, Inc. (SCEI)",GunParade Orchestra: Midori no Shou
600,Capcom,Group S Challenge
601,Deep Silver,Fritz Chess
602,Gammick Entertainment,Fritz Chess
603,Freedom Factory,Fritz Chess
604,Koei,G1 Jockey Wii
605,Colossal Order,Cities in Motion Collection
606,Compile Heart,Date A Live: Arusu Install
607,Sting Entertainment,Date A Live: Arusu Install
608,Paradigm Entertainment,Terminator 3: The Redemption
609,"Atari, Inc.",Terminator 3: The Redemption
610,Alawar,Farm Frenzy
611,iWin,Farm Frenzy
612,Next Games,Farm Frenzy
613,Connect2Media,Farm Frenzy
614,Purple Hills,Farm Frenzy
615,Russobit-M,Farm Frenzy
616,Game Factory Interactive,Farm Frenzy
617,ak tronic,Farm Frenzy
618,Microsoft,Farm Frenzy
619,Amigo Games Limited,Farm Frenzy
620,Nintendo,Mario Tennis
621,Camelot Software Planning,Mario Tennis
622,Camelot,Mario Tennis
623,Acclaim Entertainment,Dakar 2: The World's Ultimate Rally
624,Acclaim Cheltenham,Dakar 2: The World's Ultimate Rally
625,Destination Software,Balls of Fury
626,Black Lantern Studios,Balls of Fury
627,Quantic Dream,Indigo Prophecy
628,"Atari, Inc.",Indigo Prophecy
629,Triumph Studios,Overlord
630,4J Studios,Overlord
631,Codemasters,Overlord
632,Alchemist,Higurashi Daybreak Portable Mega Edition
633,Cavia,Higurashi Daybreak Portable Mega Edition
634,EA Los Angeles,The Lord of the Rings: The Battle for Middle-Earth II
635,Electronic Arts,The Lord of the Rings: The Battle for Middle-Earth II
636,Electronic Arts,Command & Conquer: The First Decade
637,EA Los Angeles,Command & Conquer: The First Decade
638,Barking Lizards Technologies,Command & Conquer: The First Decade
639,Westwood Studios,Command & Conquer: The First Decade
640,Base Camp Films,Command & Conquer: The First Decade
641,GameTap Entertainment,Command & Conquer: The First Decade
642,Otomate,Shiratsuyu no Kai
643,Idea Factory,Shiratsuyu no Kai
644,Alternative Software Ltd,Rugby League Team Manager 2015
645,EA Sports,FIFA Soccer 09
646,HB Studios,FIFA Soccer 09
647,Raven Software,Quake 4
648,id Software,Quake 4
649,Activision,Quake 4
650,Bethesda Softworks,Quake 4
651,Aspyr Media,Quake 4
652,Acclaim Entertainment,XGRA: Extreme G Racing Association
653,Acclaim Cheltenham,XGRA: Extreme G Racing Association
654,Gathering of Developers,Max Payne
655,MacSoft Games,Max Payne
656,Rockstar Toronto,Max Payne
657,3D Realms,Max Payne
658,neo Software,Max Payne
659,War Drum Studios,Max Payne
660,Rockstar Games,Max Payne
661,Westlake Interactive,Max Payne
662,Feral Interactive,Max Payne
663,Remedy Entertainment,Max Payne
664,Take-Two Interactive,Max Payne
665,"Mine Loader Software Co., Ltd.",Taito Legends 2
666,Destineer,Taito Legends 2
667,CUBETYPE,Touhou Genso Rondo: Bullet Ballet
668,NIS America,Touhou Genso Rondo: Bullet Ballet
669,Destination Software,Kill.Switch
670,Visual Impact,Kill.Switch
671,Eidos Interactive,So Blonde
672,Anaconda,So Blonde
673,WizarBox,So Blonde
674,Maxis,The Sims: Complete Collection
675,Electronic Arts,The Sims: Complete Collection
676,Aspyr Media,The Sims: Complete Collection
677,Atlus,SBK: Snowboard Kids
678,Rejet,Gekka Ryouran Romance
679,Otomate,Gekka Ryouran Romance
680,Idea Factory,Gekka Ryouran Romance
681,Capcom Production Studio 3,Resident Evil Zero
682,Capcom,Resident Evil Zero
683,Telltale Games,Back to the Future: The Game
684,Rebellion Developments,Sniper Elite V2
685,505 Games,Sniper Elite V2
686,TDK Mediactive,Casper: Spirit Dimensions
687,Lucky Chicken Games,Casper: Spirit Dimensions
688,The Harvey Entertainment Company,Casper: Spirit Dimensions
689,Headlock,Meitantei Evangelion
690,Broccoli,Meitantei Evangelion
691,Epic Games,Paragon
692,Wargaming.net,Order of War
693,Square Enix,Order of War
694,Eutechnyx,The Fast and the Furious
695,Bandai Namco Entertainment Inc.,The Fast and the Furious
696,Deep Silver,The Fast and the Furious
697,ReadySoft,Brain Dead 13
698,Coconuts Japan,Brain Dead 13
699,Empire Interactive,Brain Dead 13
700,Digital Leisure,Brain Dead 13
701,5pb.,Robotics;Notes
702,SNK Playmore,The King of Fighters NeoWave
703,Sammy,The King of Fighters NeoWave
704,XS Games,Super PickUps
705,Milestone S.r.l.,Super PickUps
706,Natsume Inc.,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa
707,Marvelous Entertainment,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa
708,Artdink,Aquanaut's Holiday
709,Design Factory,Hakuoki: Shinkai - Hana no Shou
710,Idea Factory,Hakuoki: Shinkai - Hana no Shou
711,Otomate,Hakuoki: Shinkai - Hana no Shou
712,Keen Games,Sacred 3
713,Deep Silver,Sacred 3
714,Konami Digital Entertainment,Pro Evolution Soccer 2017
715,Konami,Pro Evolution Soccer 2017
716,Activision,Wakeboarding Unleashed Featuring Shaun Murray
717,Small Rockets,Wakeboarding Unleashed Featuring Shaun Murray
718,Vingt et un Systems,Last Escort
719,D3Publisher,Last Escort
720,Konami,SAW
721,Zombie Studios,SAW
722,Brownie Brown,Livly Garden
723,Marvelous Entertainment,Livly Garden
724,NIS America,The Awakened Fate Ultimatum
725,Nippon Ichi Software,The Awakened Fate Ultimatum
726,Beenox,Spider-Man 3
727,Activision,Spider-Man 3
728,Treyarch,Spider-Man 3
729,Arc System Works,Xblaze: Lost Memories
730,Aksys Games,Xblaze: Lost Memories
731,Inti Creates,Gal Gun
732,Alchemist,Gal Gun
733,Otomate,Hakuouki: Yuugi Roku DS
734,Design Factory,Hakuouki: Yuugi Roku DS
735,Idea Factory,Hakuouki: Yuugi Roku DS
736,Konami,Shonen Jump's Shaman King: Master of Spirits 2
737,Idea Factory,Toki no Kizuna: Hanayui Tsuzuri
738,Otomate,Toki no Kizuna: Hanayui Tsuzuri
739,Design Factory,Toki no Kizuna: Hanayui Tsuzuri
740,Team Seven,Code R
741,Quintet,Code R
742,ESP,Code R
743,Phenomedia Publishing,Chicken Hunter
744,MumboJumbo,Chicken Hunter
745,Tate Interactive,Kao Challengers
746,"Atari, Inc.",Kao Challengers
747,Arc System Works,Jake Hunter: Detective Chronicles
748,Activision,Spider-Man: Web of Shadows
749,Shaba Games,Spider-Man: Web of Shadows
750,Treyarch,Spider-Man: Web of Shadows
751,Giants Software,Demolition Company: Gold Edition
752,Tamsoft,Onechanbara Special
753,D3Publisher,Onechanbara Special
754,Amuze,Headhunter: Redemption
755,Sega Europe,Headhunter: Redemption
756,Sega of America,Headhunter: Redemption
757,Alchemist,Saki: Achiga-Hen Portable
758,Titus Interactive,Prehistorik Man
759,Interplay,Prehistorik Man
760,Kemco,Prehistorik Man
761,Titus Software,Prehistorik Man
762,Titus France,Prehistorik Man
763,Nintendo,Prehistorik Man
764,Kotobuki Systems,Prehistorik Man
765,Playtronic,Prehistorik Man
766,Gradiente,Prehistorik Man
767,49Games,Winter Sports 2011
768,DTP Entertainment,Winter Sports 2011
769,Magic Pockets,F1 2002
770,Electronic Arts,F1 2002
771,ValuSoft,Chicago Enforcer
772,Kemco,Chicago Enforcer
773,GFI Russia,Chicago Enforcer
774,Codemasters,The Lord of the Rings Online: Mines of Moria
775,WB Games,The Lord of the Rings Online: Mines of Moria
776,Turbine,The Lord of the Rings Online: Mines of Moria
777,WorkJam,Jinguuji Saburou DS: Akai Chou
778,Arc System Works,Jinguuji Saburou DS: Akai Chou
779,Stainless Games Ltd.,Carmageddon: Max Damage
780,Sega,Stormrise
781,The Creative Assembly,Stormrise
782,Koei,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version
783,Koei Tecmo Games,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version
784,UFO Interactive Games,Super Bowling
785,"Athena Co., Ltd.",Super Bowling
786,Pure Audio,Rat Attack!
787,Mindscape,Rat Attack!
788,Maximum Family Games,Hoppie
789,Jack Of All Games,Hoppie
790,Capcom,Resident Evil 4 HD
791,Capcom Production Studio 4,Resident Evil 4 HD
792,Ubisoft Entertainment,Largo Winch .// Commando Sar
793,QuinRose,Joker no Kuni no Alice: Wonderful Wonder World
794,Syn Sophia,Cross Treasures
795,DreamCatcher Interactive,Painkiller
796,People Can Fly,Painkiller
797,MachineWorks Northwest,Painkiller
798,Playstos Entertainment,Ruff Trigger: The Vanocore Conspiracy
799,Natsume Inc.,Ruff Trigger: The Vanocore Conspiracy
800,Activision,Fast & Furious: Showdown
801,Firebrand Games,Fast & Furious: Showdown
802,"CyberConnect Co., Ltd.",Silent Bomber
803,Bandai,Silent Bomber
804,Virgin Interactive Entertainment (Europe) Ltd.,Silent Bomber
805,O-Games,PDC World Championship Darts: Pro Tour
806,Rebellion Developments,PDC World Championship Darts: Pro Tour
807,Redoubt,PDC World Championship Darts: Pro Tour
808,"Atari, Inc.",RollerCoaster Tycoon World
809,Nvizzio Creations,RollerCoaster Tycoon World
810,Unigine Holding,Oil Rush
811,Acclaim Entertainment,XGRA: Extreme G Racing Association
812,Acclaim Cheltenham,XGRA: Extreme G Racing Association
813,Omega Force,Arslan: The Warriors of Legend
814,Koei Tecmo Games,Arslan: The Warriors of Legend
815,Nordic Games Group,Darksiders: Warmastered Edition
816,Kaiko,Darksiders: Warmastered Edition
817,THQ Nordic,Darksiders: Warmastered Edition
818,Nippon Ichi Software,Uta no * Prince-Sama
819,Broccoli,Uta no * Prince-Sama
820,Gravity Europe SAS,Agatha Christie: The ABC Murders
821,Artefacts Studio,Agatha Christie: The ABC Murders
822,Kalypso Media,Agatha Christie: The ABC Murders
823,Microids,Agatha Christie: The ABC Murders
824,Starfish SD,Elminage Gothic: Ulm Zakir to Yami no Gishiki
825,Inti Creates,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!
826,Bandai,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!
827,Marvelous Entertainment,Mushishi: Amefuru Sato
828,Tenky Co.,Mushishi: Amefuru Sato
829,Comfort,Arcana Famiglia: Vascello Phantasma no Majutsushi
830,HuneX,Arcana Famiglia: Vascello Phantasma no Majutsushi
831,Crystal Dynamics,Lara Croft and the Temple of Osiris
832,Square Enix,Lara Croft and the Temple of Osiris
833,Nixxes Software,Lara Croft and the Temple of Osiris
834,Feral Interactive,Lara Croft and the Temple of Osiris
835,United Independent Entertainment GmbH,Airport Simulator
836,VIS-Games,Airport Simulator
837,Global Star Software,Motocross Mania 3
838,2K Games,Motocross Mania 3
839,Deibus Studios,Motocross Mania 3
840,Koei,Winning Post 7: Maximum 2007
841,Konami,ESPN MLS ExtraTime 2002
842,Rejet,Vitamin R
843,D3 Publisher,Vitamin R
844,Ruby Party,Angelique Retour
845,Koei,Angelique Retour
846,Koei Tecmo Games,Fist of the North Star: Ken's Rage 2
847,Koei,Fist of the North Star: Ken's Rage 2
848,Ubisoft Bucharest,Blazing Angels: Squadrons of WWII
849,Ubisoft Entertainment,Blazing Angels: Squadrons of WWII
850,D3 Publisher,Blazing Angels: Squadrons of WWII
851,Global VR,Blazing Angels: Squadrons of WWII
852,Flagship Studios,Hellgate: London
853,HanbitSoft,Hellgate: London
854,Electronic Arts,Hellgate: London
855,Bandai Namco Entertainment,Hellgate: London
856,Ichi Column,Gakuen K: Wonderful School Days
857,Otomate,Gakuen K: Wonderful School Days
858,Idea Factory,Gakuen K: Wonderful School Days
859,Humongous Entertainment,Backyard Baseball '09
860,"Atari, Inc.",Backyard Baseball '09
861,Omega Force,Dynasty Warriors 8: Empires
862,Koei Tecmo,Dynasty Warriors 8: Empires
863,Koei,Dynasty Warriors 8: Empires
864,DTP Entertainment,Dance! It's Your Stage
865,PQube,Dance! It's Your Stage
866,Crafts & Meister,CV Casting Voice
867,Bandai Namco Games,CV Casting Voice
868,Alicesoft,Pastel Chime Continue
869,MAGES. Inc.,Pastel Chime Continue
870,Nihon Falcom,Zwei!!
871,Taito,Zwei!!
872,XSEED Games,Zwei!!
873,"Marvelous USA, Inc.",Zwei!!
874,Maxis,The Sims 2: Happy Holiday Stuff
875,Aspyr Media,The Sims 2: Happy Holiday Stuff
876,Electronic Arts,The Sims 2: Happy Holiday Stuff
877,Codemasters,TOCA Race Driver 3
878,Codemasters Southam,TOCA Race Driver 3
879,Robosoft Technologies,TOCA Race Driver 3
880,Sumo Digital,TOCA Race Driver 3
881,Mud Duck Productions,Malice
882,Evolved Games,Malice
883,Argonaut Games,Malice
884,Crave Entertainment,Defendin' De Penguin
885,Banpresto,Kokoro Connect: Yochi Random
886,Namco Bandai Games,Kokoro Connect: Yochi Random
887,Electronic Arts,Littlest Pet Shop
888,Hasbro Interactive,Littlest Pet Shop
889,EA Salt Lake,Littlest Pet Shop
890,Destination Software,B-17: Fortress in the Sky
891,Activision Publishing,Spanish for Everyone!
892,Humagade Inc.,Spanish for Everyone!
893,Apollo Software,Battle Princess of Arcadias
894,Nippon Ichi Software,Battle Princess of Arcadias
895,NIS America,Battle Princess of Arcadias
896,UFO Studio Asia,Chuck E. Cheese's Super Collection
897,UFO Interactive Games,Chuck E. Cheese's Super Collection
898,Focus Entertainment,Runaway: A Twist of Fate
899,Pendulo Studios,Runaway: A Twist of Fate
900,Radon Labs,Drakensang: The Dark Eye
901,DTP Entertainment,Drakensang: The Dark Eye
902,THQ,Drakensang: The Dark Eye
903,Eidos Interactive,Drakensang: The Dark Eye
904,Black Bean Games,WRC 2: FIA World Rally Championship
905,CyberFront,WRC 2: FIA World Rally Championship
906,Plug In Digital,WRC 2: FIA World Rally Championship
907,Milestone,WRC 2: FIA World Rally Championship
908,Victor Interactive Software,Car Battler Joe
909,Ancient,Car Battler Joe
910,Natsume Inc.,Car Battler Joe
911,Bandai,Digimon Rumble Arena 2
912,NITRO PLUS,Steins;Gate: Hiyoku Renri no Darling
913,5pb.,Steins;Gate: Hiyoku Renri no Darling
914,Spike Chunsoft,Steins;Gate: Hiyoku Renri no Darling
915,Other Ocean Interactive,Ten Pin Alley 2
916,XS Games,Ten Pin Alley 2
917,Key,AIR
918,PROTOTYPE,AIR
919,Bugbear Entertainment,Ridge Racer Unbounded
920,Bandai Namco Entertainment,Ridge Racer Unbounded
921,D3Publisher,Natsuiro High School: Seishun Hakusho
922,Tamsoft,Natsuiro High School: Seishun Hakusho
923,Square Enix,Mini Ninjas
924,Magic Pockets,Mini Ninjas
925,Eidos Interactive,Mini Ninjas
926,IO Interactive,Mini Ninjas
927,Feral Interactive,Mini Ninjas
928,Robosoft Technologies,Mini Ninjas
929,Ubisoft Montreal,Tom Clancy's Splinter Cell Classic Trilogy HD
930,Ubisoft Milan,Tom Clancy's Splinter Cell Classic Trilogy HD
931,Ubisoft Entertainment,Tom Clancy's Splinter Cell Classic Trilogy HD
932,Cenega Publishing,UFO: Trilogy
933,Paradox Interactive,Mount & Blade: Warband
934,Taleworlds,Mount & Blade: Warband
935,Titus Software,Virtual Kasparov
936,Global Star Software,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.
937,High Voltage Software,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.
938,Hudson Soft,PC Engine Best Collection: Tengai Makyou Collection
939,Vicious Cycle Software,Kung Fu Panda: Showdown of Legendary Legends
940,Little Orbit,Kung Fu Panda: Showdown of Legendary Legends
941,Vicious Cycle Software,Kung Fu Panda: Showdown of Legendary Legends
942,Little Orbit,Kung Fu Panda: Showdown of Legendary Legends
943,Acclaim Entertainment,Speed Kings
944,Climax Brighton,Speed Kings
945,Inti Creates,Mighty No. 9
946,Abstraction Games,Mighty No. 9
947,Comcept,Mighty No. 9
948,Deep Silver,Mighty No. 9
949,Jellyvision,You Don't Know Jack
950,Berkeley Systems,You Don't Know Jack
951,Sierra On-Line,You Don't Know Jack
952,Electronic Arts,Crysis: Warhead
953,Crytek Budapest,Crysis: Warhead
954,Konami,ESPN MLS ExtraTime 2002
955,Karin Entertainment,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome
956,Maxis,The Sims 2: Family Fun Stuff
957,Aspyr Media,The Sims 2: Family Fun Stuff
958,Electronic Arts,The Sims 2: Family Fun Stuff
959,Infogrames Studios,Hogs of War
960,Sony Computer Entertainment,Hogs of War
961,1C: Ino-Co,Elven Legacy
962,Headup Games,Trapped Dead
963,Crenetic GmbH Studios,Trapped Dead
964,Trinigy,Trapped Dead
965,HuneX,Meiji Toukyou Renka
966,MAGES.,Meiji Toukyou Renka
967,Broccoli,Meiji Toukyou Renka
968,Namco Hometek,Point Blank 3
969,Namco,Point Blank 3
970,Tose,Point Blank 3
971,AQ Interactive,Higurashi no Naku Koro ni: Jan
972,Sony Computer Entertainment,Ratchet & Clank Collection
973,Insomniac Games,Ratchet & Clank Collection
974,Idol Minds,Ratchet & Clank Collection
975,Mass Media Inc,Ratchet & Clank Collection
976,Spike,Elvandia Story
977,Pterodon,Vietcong
978,Illusion Softworks,Vietcong
979,Gathering of Developers,Vietcong
980,Eidos Interactive,Nervous Brickdown
981,Arkedo Studio,Nervous Brickdown
982,Axela,Puzzle Star Sweep
983,Namco,Puzzle Star Sweep
984,A1 Games,Puzzle Star Sweep
985,Bandai,Battle Spirits: Kiseki no Hasha
986,Gorilla Systems Corporation,The Cheetah Girls
987,Buena Vista Games,The Cheetah Girls
988,Neko Entertainment,Charlie's Angels
989,Ubisoft Entertainment,Charlie's Angels
990,Eighting,Kamen Rider: Battride War II
991,Bandai Namco Studios,Kamen Rider: Battride War II
992,Bandai Namco Games,Kamen Rider: Battride War II
993,THQ,uDraw Studio: Instant Artist
994,Pipeworks Studio,uDraw Studio: Instant Artist
995,Frogwares,The Testament of Sherlock Holmes
996,Spiders,The Testament of Sherlock Holmes
997,Atlus,The Testament of Sherlock Holmes
998,Focus Entertainment,The Testament of Sherlock Holmes
999,Neversoft Entertainment,Guitar Hero III: Legends of Rock
1000,Budcat Creations,Guitar Hero III: Legends of Rock
1001,Vicarious Visions,Guitar Hero III: Legends of Rock
1002,Activision,Guitar Hero III: Legends of Rock
1003,Hudson Soft,Teenage Mutant Ninja Turtles Double Pack
1004,Konami Digital Entertainment,Teenage Mutant Ninja Turtles Double Pack
1005,Konami,Teenage Mutant Ninja Turtles Double Pack
1006,EA Sports,Rugby 06
1007,EA Canada,Rugby 06
1008,HB Studios,Rugby 06
1009,Nippon Ichi Software,Coven and Labyrinth of Refrain
1010,NIS America,Coven and Labyrinth of Refrain
1011,Ubisoft Québec,Marvel Avengers: Battle for Earth
1012,D3Publisher,Natsuiro High School: Seishun Hakusho
1013,Tamsoft,Natsuiro High School: Seishun Hakusho
1014,Bullets Co. Ltd.,Uppers
1015,Marvelous Europe Ltd.,Uppers
1016,Marvelous,Uppers
1017,5pb.,Lovely x Cation 1 & 2
1018,MAGES.,Lovely x Cation 1 & 2
1019,"COLOPL, Inc.",Lovely x Cation 1 & 2
1020,Akatsuki Works,Lovely x Cation 1 & 2
1021,Eidos Interactive,Urban Chaos: Riot Response
1022,Rocksteady Studios,Urban Chaos: Riot Response
1023,Strangelite Limited,Starship Troopers
1024,Empire Interactive,Starship Troopers
1025,Ubisoft Milan,The Mummy
1026,Ubisoft Entertainment,The Mummy
1027,Zoo Games,Chrysler Classic Racing
1028,Acclaim Entertainment,The Crow: City of Angels
1029,Gray Matter,The Crow: City of Angels
1030,Slitherine Software UK Ltd.,Military History: Commander - Europe at War
1031,Firepower Entertainment,Military History: Commander - Europe at War
1032,Codemasters,Heroes of the Pacific
1033,Transmission Games,Heroes of the Pacific
1034,THQ,Broken Sword: The Sleeping Dragon
1035,Marvelous Entertainment,Broken Sword: The Sleeping Dragon
1036,The Adventure Company,Broken Sword: The Sleeping Dragon
1037,Revolution Software,Broken Sword: The Sleeping Dragon
1038,Kalypso Media,Broken Sword: The Sleeping Dragon
1039,THQ,Darksiders
1040,Vigil Games,Darksiders
1041,Deep Red Games,Tycoon City: New York
1042,"Atari, Inc.",Tycoon City: New York
1043,Sanctuary,Miyako
1044,Idea Factory,Miyako
1045,EA Canada,NHL 09
1046,HB Studios,NHL 09
1047,EA Sports,NHL 09
1048,Bandai Namco Entertainment,Gon: BakuBakuBakuBaku Adventure
1049,Inti Creates,Gon: BakuBakuBakuBaku Adventure
1050,Enterbrain,Earth Seeker
1051,Crafts & Meister,Earth Seeker
1052,Kadokawa Games,Earth Seeker
1053,Relic Entertainment,"Warhammer 40,000: Dawn of War: Soulstorm"
1054,Iron Lore Entertainment,"Warhammer 40,000: Dawn of War: Soulstorm"
1055,THQ,"Warhammer 40,000: Dawn of War: Soulstorm"
1056,Marvelous AQL,Bakumatsu Rock: Ultra Soul
1057,Marvelous,Bakumatsu Rock: Ultra Soul
1058,Vivendi Universal,Barbie as the Princess and the Pauper
1059,WayForward Technologies,Barbie as the Princess and the Pauper
1060,Kadokawa Games,Entaku no Seito: The Eternal Legend
1061,Experience Inc.,Entaku no Seito: The Eternal Legend
1062,Black Sea Studios,WorldShift
1063,Playlogic Entertainment,WorldShift
1064,FX Interactive,WorldShift
1065,Black inc,WorldShift
1066,Akella,WorldShift
1067,Activision,Cabela's Alaskan Adventure
1068,Sand Grain Studios,Cabela's Alaskan Adventure
1069,FUN Labs,Cabela's Alaskan Adventure
1070,Magic Wand Productions,Cabela's Alaskan Adventure
1071,Ignition Entertainment,Elf Bowling 1 & 2
1072,Rejet,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba."
1073,Teyon,Heavy Fire: Afghanistan
1074,Mastiff,Heavy Fire: Afghanistan
1075,QuinRose,Arabians Lost: The Engagement on Desert
1076,PROTOTYPE,Arabians Lost: The Engagement on Desert
1077,Gamecock Media Group,Legendary
1078,SouthPeak Interactive,Legendary
1079,Spark Unlimited,Legendary
1080,"Atari, Inc.",Legendary
1081,Funbox Media,Garfield Gets Real
1082,DSI Games,Garfield Gets Real
1083,Zoo Digital,Garfield Gets Real
1084,Zushi Games,Garfield Gets Real
1085,Nobilis,Crime Scene
1086,SouthPeak Games,Crime Scene
1087,White Birds Productions,Crime Scene
1088,Honeybee,Starry ? Sky: After Summer
1089,FarSight Studios,ESPN NFL Primetime 2002
1090,Konami,ESPN NFL Primetime 2002
1091,Tecmo,Gallop Racer Inbreed
1092,Vivendi Games,Red Ninja: End of Honor
1093,Tranji Studios,Red Ninja: End of Honor
1094,5pb.,Ketsui: Kizuna Jigoku Tachi Extra
1095,CAVE Interactive,Ketsui: Kizuna Jigoku Tachi Extra
1096,Namco Bandai Games,Suzumiya Haruhi-Chan no Mahjong
1097,Pyro Studios,Commandos 3: Destination Berlin
1098,Eidos Interactive,Commandos 3: Destination Berlin
1099,Feral Interactive,Commandos 3: Destination Berlin
1100,Zonic Limited,Commandos 3: Destination Berlin
1101,Kalypso Media Digital,Commandos 3: Destination Berlin
1102,Proein,Commandos 3: Destination Berlin
1103,Activision,James Bond 007: Blood Stone
1104,Bizarre Creations,James Bond 007: Blood Stone
1105,n-Space,James Bond 007: Blood Stone
1106,Deadline Games,Chili Con Carnage
1107,Eidos Interactive,Chili Con Carnage
1108,Planet Interactive,Kong: The Animated Series
1109,Infinite Interactive,Puzzle Quest: Challenge of the Warlords
1110,Vicious Cycle Software,Puzzle Quest: Challenge of the Warlords
1111,TransGaming Technologies,Puzzle Quest: Challenge of the Warlords
1112,1st Playable Productions,Puzzle Quest: Challenge of the Warlords
1113,D3 Publisher,Puzzle Quest: Challenge of the Warlords
1114,Irem,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana
1115,The Game Factory,Garfield's Nightmare
1116,Bandai Namco Games,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu
1117,Conspiracy Games,Tiny Toon Adventures: Wacky Stackers
1118,Warthog Games,Tiny Toon Adventures: Wacky Stackers
1119,Codemasters,Emergency Mayhem
1120,Supersonic Software,Emergency Mayhem
1121,Sanuk Games,Voodoo Chronicles: First Sign
1122,Space Monkey Games,Voodoo Chronicles: First Sign
1123,Cyan Worlds,Uru: Ages Beyond Myst
1124,Kadokawa,Prince of Stride
1125,VRIDGE,Prince of Stride
1126,Hudson Soft,Robopon 2: Cross Version
1127,Atlus,Robopon 2: Cross Version
1128,Red Company,Robopon 2: Cross Version
1129,D3 Publisher,Ben 10 Omniverse 2
1130,1st Playable Productions,Ben 10 Omniverse 2
1131,Konami,TMNT: Mutant Melee
1132,Konami Computer Entertainment Hawaii,TMNT: Mutant Melee
1133,MGM Interactive,RoboCop
1134,Titus Software,RoboCop
1135,1C Company,RoboCop
1136,Titus Interactive,RoboCop
1137,Starfish SD,Elminage II: Sousei no Megami to Unmei no Daichi
1138,Opera House,Elminage II: Sousei no Megami to Unmei no Daichi
1139,Joindots,Titanic Mystery
1140,EKO Software,Aqua Panic!
1141,ZOO Digital Publishing Ltd,Aqua Panic!
1142,Idea Factory,Blazing Souls
1143,Neverland,Blazing Souls
1144,Cyanide Studio,Blood Bowl: Legendary Edition
1145,Focus Entertainment,Blood Bowl: Legendary Edition
1146,Microsoft Game Studios,Worms
1147,Sony Computer Entertainment,Worms
1148,Team17,Worms
1149,Sega,NHL 2K3
1150,Treyarch,NHL 2K3
1151,Atari Europe,NHL 2K3
1152,Activision Value Publishing,The Hustle: Detroit Streets
1153,Blade Interactive,The Hustle: Detroit Streets
1154,Artdink,Tail of the Sun
1155,Bigben Interactive,Barnyard Blast: Swine of the Night
1156,Telltale Games,Back to the Future: The Game
1157,Destination Software,Balls of Fury
1158,Black Lantern Studios,Balls of Fury
1159,Gameco Studios,Still Life 2
1160,Encore,Still Life 2
1161,cdv Software Entertainment,Still Life 2
1162,MC2-Microïds,Still Life 2
1163,Iceberg Interactive,Still Life 2
1164,Meridian4,Still Life 2
1165,Sega,Virtua Quest
1166,Sega AM2,Virtua Quest
1167,Tose,Virtua Quest
1168,Sega,Virtua Quest
1169,Sega AM2,Virtua Quest
1170,Tose,Virtua Quest
1171,Konami,Disney Sports Basketball
1172,Konami,Disney Sports Football
1173,Kids Station,Castle Shikigami 2
1174,Taito,Castle Shikigami 2
1175,Sourcenext,Castle Shikigami 2
1176,XS Games,Castle Shikigami 2
1177,Play It Games,Castle Shikigami 2
1178,Alfa System,Castle Shikigami 2
1179,PopCap Games,Bejeweled Blitz
1180,PopCap Games,Peggle Nights
1181,Jaleco,Pulse Racer
1182,Nippon Ichi Software,Antiphona no Seikahime: Tenshi no Gakufu Op.A
1183,O-TWO Inc.,Antiphona no Seikahime: Tenshi no Gakufu Op.A
1184,Sony Computer Entertainment,NBA 07
1185,SCE San Diego Studio,NBA 07
1186,Eidos Interactive,Rogue Trooper
1187,Rebellion Developments,Rogue Trooper
1188,Reef Entertainment,Rogue Trooper
1189,Graffiti Entertainment,Rogue Trooper
1190,Microsoft Game Studios,Combat Flight Simulator 3: Battle for Europe
1191,Square Enix,Tomb Raider: Legend
1192,Nixxes Software,Tomb Raider: Legend
1193,Eidos Interactive,Tomb Raider: Legend
1194,Crystal Dynamics,Tomb Raider: Legend
1195,EA Los Angeles,Command & Conquer 3: Kane's Wrath
1196,BreakAway Games,Command & Conquer 3: Kane's Wrath
1197,Electronic Arts,Command & Conquer 3: Kane's Wrath
1198,Konami,Eyeshield 21: Portable Edition
1199,5pb.,Robotics;Notes
1200,MAGES.,Robotics;Notes
1201,Chunsoft,Machi: Unmei no Kousaten
1202,Sega,Machi: Unmei no Kousaten
1203,Spike Chunsoft,Machi: Unmei no Kousaten
1204,Media Factory,Machi-ing Maker 4
1205,D3 Publisher,Machi-ing Maker 4
