Index,Developer,Video_Game_Name
617,Exakt Entertainment,True Crime: New York City
618,Luxoflux,True Crime: New York City
619,Vivendi Universal,Metal Arms: Glitch in the System
620,Sierra Entertainment,Metal Arms: Glitch in the System
621,Mass Media Inc,Metal Arms: Glitch in the System
622,Swingin' Ape Studios,Metal Arms: Glitch in the System
623,Omega Force,Toukiden Kiwami
624,Koei Tecmo,Toukiden Kiwami
625,Atlus,Trauma Team
626,Electronic Arts,The Secret World
627,Funcom,The Secret World
628,Eurocom Entertainment Software,Ice Age: Dawn of the Dinosaurs
629,Activision,Ice Age: Dawn of the Dinosaurs
630,Konami,ESPN Final Round Golf 2002
631,Destineer,Iron Chef America: Supreme Cuisine
632,Black Lantern Studios,Iron Chef America: Supreme Cuisine
633,BioWare,MDK2 Armageddon
634,Beamdog,MDK2 Armageddon
635,Interplay Entertainment,MDK2 Armageddon
636,2K Sports,NHL 2K9
637,Take-Two Interactive,NHL 2K9
638,Visual Concepts,NHL 2K9
639,EA Canada,Fight Night Round 2
640,EA Sports,Fight Night Round 2
641,505 Games,Backbreaker
642,NaturalMotion,Backbreaker
643,505 Games,Backbreaker
644,NaturalMotion,Backbreaker
645,Disney Interactive,Disney's Atlantis: The Lost Empire
646,Sony Computer Entertainment,Disney's Atlantis: The Lost Empire
647,Eurocom Entertainment Software,Disney's Atlantis: The Lost Empire
648,D4 Enterprise,The King of Fighters '97
649,SNK,The King of Fighters '97
650,EA Sports,Madden NFL 17
651,EA Orlando,Madden NFL 17
652,Konami,Lost in Blue 3
653,Chunsoft,Sound Novel Evolution 1: Otogirisou Sosei-Hen
654,Nexece,Sound Novel Evolution 1: Otogirisou Sosei-Hen
655,Sega,Stormrise
656,The Creative Assembly,Stormrise
657,Midway Games,Psi-Ops: The Mindgate Conspiracy
658,Capcom,Psi-Ops: The Mindgate Conspiracy
659,Zoo Digital,Psi-Ops: The Mindgate Conspiracy
660,Beenox,X-Men: The Official Game
661,Z-Axis,X-Men: The Official Game
662,Activision,X-Men: The Official Game
663,Sierra Entertainment,SWAT: Global Strike Team
664,Argonaut Games,SWAT: Global Strike Team
665,THQ,Pictionary
666,Page 44 Studios,Pictionary
667,Square Enix,Hitman: HD Trilogy
668,IO Interactive,Hitman: HD Trilogy
669,Jaleco,Goblin Commander: Unleash the Horde
670,THQ,uDraw Studio: Instant Artist
671,Pipeworks Studio,uDraw Studio: Instant Artist
672,THQ,Hello Kitty: Happy Party Pals
673,Webfoot Technologies,Hello Kitty: Happy Party Pals
674,The 3DO Company,World Destruction League: Thunder Tanks
675,Ubisoft Paris,Tom Clancy's Ghost Recon: Future Soldier
676,Red Storm Entertainment,Tom Clancy's Ghost Recon: Future Soldier
677,Ubisoft Entertainment,Tom Clancy's Ghost Recon: Future Soldier
678,"Atari, Inc.",Backyard Baseball '10
679,Humongous Entertainment,Backyard Baseball '10
680,Mistic Software,Backyard Baseball '10
681,Revolution Software,Broken Sword: Shadows of the Templars - The Director's Cut
682,Sony Computer Entertainment,PlayStation Move Heroes
683,SNK,The King of Fighters '95
684,Gaibrain,The King of Fighters '95
685,Sony Computer Entertainment,The King of Fighters '95
686,Midway Games,RoadKill
687,Terminal Reality,RoadKill
688,Square Enix,Hanjuku Eiyuu Tai 3D
689,Square Enix Product Development Division 7,Hanjuku Eiyuu Tai 3D
690,WB Games,Looney Tunes: Back in Action
691,Electronic Arts,Looney Tunes: Back in Action
692,THQ,Marvel Super Hero Squad: The Infinity Gauntlet
693,Griptonite Games,Marvel Super Hero Squad: The Infinity Gauntlet
694,Noviy Disk,The Chronicles of Narnia: Prince Caspian
695,Traveller's Tales,The Chronicles of Narnia: Prince Caspian
696,Disney Interactive Studios,The Chronicles of Narnia: Prince Caspian
697,WayForward Technologies,Tak: The Great Juju Challenge
698,Avalanche Software,Tak: The Great Juju Challenge
699,Altron,Tak: The Great Juju Challenge
700,THQ,Tak: The Great Juju Challenge
701,Konami,Yu-Gi-Oh! Zexal World Duel Carnival
702,SCE London Studio,SingStar Motown
703,SCE Worldwide Studios Europe,SingStar Motown
704,2K Sports,Top Spin 2
705,Indie Built,Top Spin 2
706,Vivendi Universal,Hunter: The Reckoning Redeemer
707,High Voltage Software,Hunter: The Reckoning Redeemer
708,Sega,Captain America: Super Soldier
709,Next Level Games,Captain America: Super Soldier
710,Sega,Captain America: Super Soldier
711,Next Level Games,Captain America: Super Soldier
712,Genki,Tokyo Xtreme Racer
713,Crave Entertainment,Tokyo Xtreme Racer
714,Ubisoft Entertainment,Tokyo Xtreme Racer
715,NIS America,Danganronpa 2: Goodbye Despair
716,Spike Chunsoft,Danganronpa 2: Goodbye Despair
717,Abstraction Games,Danganronpa 2: Goodbye Despair
718,Ion Storm,Thief: Deadly Shadows
719,Eidos Interactive,Thief: Deadly Shadows
720,Square Enix,Thief: Deadly Shadows
721,Eidos Montréal,Thief: Deadly Shadows
722,LucasArts,Monkey Island: Special Edition Collection
723,Ignition Entertainment,Mercury Meltdown Revolution
724,Ignition Banbury,Mercury Meltdown Revolution
725,Atari Interactive,Glover
726,Hasbro Interactive,Glover
727,Sega,Let's TAP
728,Prope,Let's TAP
729,Acclaim Studios Austin,Turok 3: Shadow of Oblivion
730,Acclaim Entertainment,Turok 3: Shadow of Oblivion
731,Hudson Soft,Bomberman 64: The Second Attack!
732,Vatical Entertainment,Bomberman 64: The Second Attack!
733,Midway,World Driver Championship
734,Boss Game Studios,World Driver Championship
735,Gradiente,World Driver Championship
736,WB Games,The Lord of the Rings: Aragorn's Quest
737,Headstrong Games,The Lord of the Rings: Aragorn's Quest
738,TT Fusion,The Lord of the Rings: Aragorn's Quest
739,Electronic Arts,Spawn: Armageddon
740,Namco,Spawn: Armageddon
741,Point of View,Spawn: Armageddon
742,Monolith Soft,Project X Zone 2: Brave New World
743,Bandai Namco Entertainment,Project X Zone 2: Brave New World
744,2K Sports,Major League Baseball 2K9
745,Visual Concepts,Major League Baseball 2K9
746,Kush Games,Major League Baseball 2K9
747,Artdink,Gundam Assault Survive
748,Bandai,Gundam Assault Survive
749,Beenox,Bee Movie Game
750,Smart Bomb Interactive,Bee Movie Game
751,Activision,Bee Movie Game
752,MumboJumbo,Luxor 3
753,Disney Interactive Studios,Disney TH!NK Fast: The Ultimate Trivia Showdown
754,Magenta Software,Disney TH!NK Fast: The Ultimate Trivia Showdown
755,Buena Vista Games,Disney's Home on the Range
756,Artificial Mind & Movement,Disney's Home on the Range
757,Codemasters,The Rise of the Argonauts
758,Liquid Entertainment,The Rise of the Argonauts
759,Atlus,Conception II: Children of the Seven Stars
760,Spike Chunsoft,Conception II: Children of the Seven Stars
761,Square Enix,Deus Ex: Mankind Divided
762,Eidos Montréal,Deus Ex: Mankind Divided
763,Feral Interactive,Deus Ex: Mankind Divided
764,Nixxes Software,Deus Ex: Mankind Divided
765,AMD,Deus Ex: Mankind Divided
766,Panther Software,Space Griffon VF-9
767,Atlus,Space Griffon VF-9
768,Deep Silver,Professor Heinz Wolff's Gravity
769,EM Studios,Professor Heinz Wolff's Gravity
770,Behaviour Interactive,Transformers: Dark of the Moon
771,Activision,Transformers: Dark of the Moon
772,EA Sports BIG,FaceBreaker
773,EA Canada,FaceBreaker
774,Pandemic Studios,Star Wars: Battlefront II
775,LucasArts,Star Wars: Battlefront II
776,Savage Entertainment,Star Wars: Battlefront II
777,Electronic Arts,Star Wars: Battlefront II
778,Activision,Star Wars: Battlefront II
779,Capcom,Gyakuten Saiban 3
780,Tecmo,Gallop Racer 2001
781,Konami,Hellboy: The Science of Evil
782,Krome Studios,Hellboy: The Science of Evil
783,Big Ant Studios,Hellboy: The Science of Evil
784,Kalisto Entertainment,Nightmare Creatures II
785,Konami,Nightmare Creatures II
786,Capcom,MotoGP 09/10
787,Monumental Games,MotoGP 09/10
788,The Game Factory,Bratz Kidz
789,Neko Entertainment,Bratz Kidz
790,Konami,N3 II: Ninety-Nine Nights
791,Q Entertainment,N3 II: Ninety-Nine Nights
792,Feelplus,N3 II: Ninety-Nine Nights
793,Argonaut Games,Catwoman
794,Electronic Arts UK,Catwoman
795,Electronic Arts,Catwoman
796,Beenox,Monsters vs. Aliens
797,Activision,Monsters vs. Aliens
798,Capcom,Beat Down: Fists of Vengeance
799,Cavia,Beat Down: Fists of Vengeance
800,The 3DO Company,World Destruction League: Thunder Tanks
801,Paradigm Entertainment,Terminator 3: The Redemption
802,"Atari, Inc.",Terminator 3: The Redemption
803,Genki,Sword of the Samurai
804,Light Weight,Sword of the Samurai
805,Sony Computer Entertainment,Sword of the Samurai
806,Sega,Anarchy Reigns
807,PlatinumGames,Anarchy Reigns
808,EA Canada,SSX On Tour
809,EA Sports BIG,SSX On Tour
810,Omega Force,Bladestorm: Nightmare
811,Koei Tecmo Games,Bladestorm: Nightmare
812,Playlogic Entertainment,Fairytale Fights
813,WB Games,LEGO Marvel Super Heroes
814,Traveller's Tales,LEGO Marvel Super Heroes
815,Feral Interactive,LEGO Marvel Super Heroes
816,Activision,Hot Wheels: Beat That!
817,Eutechnyx,Hot Wheels: Beat That!
818,Humansoft,Hot Wheels: Beat That!
819,Codemasters,Ashes Cricket 2009
820,Namco Bandai Partners,Ashes Cricket 2009
821,Gusto Games,Ashes Cricket 2009
822,Transmission Games,Ashes Cricket 2009
823,Griptonite Games,James Bond 007: Everything or Nothing
824,Electronic Arts,James Bond 007: Everything or Nothing
825,CyberConnect2,Naruto Shippuden: Ultimate Ninja 5
826,Namco Bandai Games,Naruto Shippuden: Ultimate Ninja 5
827,TDK Mediactive,Shrek Extra Large
828,Digital Illusions CE,Shrek Extra Large
829,Tose,Final Fantasy V
830,Square,Final Fantasy V
831,Square Enix,Final Fantasy V
832,SCE London Studio,World Tour Soccer 2006
833,Sony Computer Entertainment,World Tour Soccer 2006
834,Sega,Gunvalkyrie
835,Smilebit,Gunvalkyrie
836,Disney Interactive Studios,Camp Rock: The Final Jam
837,GameStar,Camp Rock: The Final Jam
838,Chicago Gaming,NickToons: Racing
839,Software Creations,NickToons: Racing
840,Hasbro Interactive,NickToons: Racing
841,Rockstar Games,State of Emergency
842,VIS Entertainment,State of Emergency
843,Crystal Dynamics,Off-World Interceptor Extreme
844,Electronic Arts,Disney Golf
845,T&E Soft,Disney Golf
846,THQ,The Naked Brothers Band: The Video Game
847,Barking Lizards Technologies,The Naked Brothers Band: The Video Game
848,1st Playable Productions,The Naked Brothers Band: The Video Game
849,Microsoft Game Studios,Fuzion Frenzy 2
850,Hudson Soft,Fuzion Frenzy 2
851,Kadokawa Games,Demon Gaze
852,Experience Inc.,Demon Gaze
853,NIS America,Demon Gaze
854,Agetec,Clock Tower II: The Struggle Within
855,Human Entertainment,Clock Tower II: The Struggle Within
856,SUNSOFT,Clock Tower II: The Struggle Within
857,Kemco,Batman Beyond: Return of the Joker
858,Sensory Sweep Studios,My French Coach
859,Ubisoft Entertainment,My French Coach
860,Telltale Games,CSI: Fatal Conspiracy
861,Capcom,Mega Man Network Transmission
862,Shogakukan Production,Mega Man Network Transmission
863,Arika,Mega Man Network Transmission
864,Playlogic Entertainment,Fairytale Fights
865,Little Orbit,How to Train Your Dragon 2
866,Konami,Tokimeki Memorial: Private Collection
867,Disney Interactive Studios,G-Force
868,Eurocom Entertainment Software,G-Force
869,Sony Computer Entertainment,Buzz! Brain of the UK
870,Eidos Interactive,Backyard Wrestling: Don't Try This at Home
871,Midway Studios Los Angeles,Backyard Wrestling: Don't Try This at Home
872,Midway Games West,Gauntlet: Dark Legacy
873,Midway Games,Gauntlet: Dark Legacy
874,NIS America,Time and Eternity
875,Imageepoch,Time and Eternity
876,Bandai Namco Games,Time and Eternity
877,Namco Bandai Games,Time and Eternity
878,Activision,Lost Kingdoms
879,FromSoftware,Lost Kingdoms
880,CokeM Interactive,Brunswick Cosmic Bowling
881,GameMill Entertainment,Brunswick Cosmic Bowling
882,Bigbig Studios,Pursuit Force: Extreme Justice
883,"Sony Computer Entertainment, Inc. (SCEI)",Pursuit Force: Extreme Justice
884,Disney Interactive,Disney Sing It: Family Hits
885,Zoe Mode,Disney Sing It: Family Hits
886,THQ,Matchbox Cross Town Heroes
887,ImaginEngine,Matchbox Cross Town Heroes
888,DTP Entertainment,The Cursed Crusade
889,Atlus,The Cursed Crusade
890,Kylotonn Games,The Cursed Crusade
891,Bugbear Entertainment,Ridge Racer Unbounded
892,Bandai Namco Entertainment,Ridge Racer Unbounded
893,BAM! Entertainment,Wolfenstein 3D
894,GT Interactive Software,Wolfenstein 3D
895,Stalker Entertainment,Wolfenstein 3D
896,Wiz Technology,Wolfenstein 3D
897,id Software,Wolfenstein 3D
898,Activision,Wolfenstein 3D
899,"Nerve Software, LLC",Wolfenstein 3D
900,Apogee Software,Wolfenstein 3D
901,Bethesda Softworks,Wolfenstein 3D
902,Imagineer,Wolfenstein 3D
903,"Infinity Co., Ltd.",Wolfenstein 3D
904,Powerslave Software,Wolfenstein 3D
905,EA Sports,NHL 07
906,EA Montreal,NHL 07
907,EA Canada,NHL 07
908,Renegade Kid,Dementium: The Ward
909,Gamecock Media Group,Dementium: The Ward
910,Interchannel-Holon,Dementium: The Ward
911,SouthPeak Games,Dementium: The Ward
912,Bandai Namco Entertainment,Mobile Suit Gundam: Extreme VS Force
913,Square Enix Product Development Division 9,Dragon Quest X
914,Square Enix,Dragon Quest X
915,Armor Project,Dragon Quest X
916,Square Enix Business Division 6,Dragon Quest X
917,Bird Studio,Dragon Quest X
918,Disney Interactive Studios,TRON: Evolution
919,n-Space,TRON: Evolution
920,Nintendo,Sudoku Gridmaster
921,Hudson Soft,Sudoku Gridmaster
922,Deep Silver,NASCAR '14
923,Eutechnyx,NASCAR '14
924,Double Helix Games,Green Lantern: Rise of the Manhunters
925,Griptonite Games,Green Lantern: Rise of the Manhunters
926,WB Games,Green Lantern: Rise of the Manhunters
927,Nintendo,Street Fighter Alpha 2
928,Capcom,Street Fighter Alpha 2
929,Playtronic,Street Fighter Alpha 2
930,Eidos Interactive,25 to Life
931,Avalanche Software,25 to Life
932,505 Games,Naval Assault: The Killing Tide
933,Artech Studios,Naval Assault: The Killing Tide
934,Eutechnyx,NASCAR '15
935,Dusenberry Martin Racing,NASCAR '15
936,EA Sports,NCAA Basketball 09
937,EA Canada,NCAA Basketball 09
938,Sonic Team,Sega Superstars
939,SCE San Diego Studio,MLB 11: The Show
940,Sony Computer Entertainment,MLB 11: The Show
941,Hudson Soft,Bomberman Land
942,Racjin,Bomberman Land
943,Midway,Midway Arcade Treasures
944,Zoo Digital,Midway Arcade Treasures
945,Digital Eclipse,Midway Arcade Treasures
946,Backbone Entertainment,Midway Arcade Treasures
947,High Voltage Software,Leisure Suit Larry: Magna Cum Laude
948,Sierra Entertainment,Leisure Suit Larry: Magna Cum Laude
949,Namco,Pac-Man World 3
950,Human Soft,Pac-Man World 3
951,Zoo Games,Shawn Johnson Gymnastics
952,Koei Tecmo Games,One Piece: Pirate Warriors 3
953,Bandai Namco Entertainment,One Piece: Pirate Warriors 3
954,Bandai Namco Entertainment America,One Piece: Pirate Warriors 3
955,Capcom,Resident Evil
956,Nextech,Resident Evil
957,Capcom Planning Room 2,Resident Evil
958,Nintendo,Cubivore: Survival of the Fittest
959,Atlus,Cubivore: Survival of the Fittest
960,Saru Brunei,Cubivore: Survival of the Fittest
961,Intelligent Systems,Cubivore: Survival of the Fittest
962,Sega of America,7th Dragon III Code: VFD
963,Sega Games,7th Dragon III Code: VFD
964,Empire Interactive,FlatOut
965,Konami,FlatOut
966,Bugbear Entertainment,FlatOut
967,Strategy First,FlatOut
968,Activision,Chaotic: Shadow Warriors
969,FUN Labs,Chaotic: Shadow Warriors
970,Konami,Parodius
971,Game Life,Easy Piano
972,Valcon Games,Easy Piano
973,Cyanide Studio,Blood Bowl
974,Focus Entertainment,Blood Bowl
975,Infogrames,Taz Wanted
976,WB Games,Taz Wanted
977,Blitz Games,Taz Wanted
978,Ubisoft Montreal,Far Cry: Primal
979,Ubisoft Entertainment,Far Cry: Primal
980,2K Games,Sid Meier's Civilization IV
981,Aspyr Media,Sid Meier's Civilization IV
982,Firaxis Games,Sid Meier's Civilization IV
983,Take-Two Interactive,Sid Meier's Civilization IV
984,Ignition Entertainment,Zoo Keeper
985,Success Corporation,Zoo Keeper
986,Sega,Phantasy Star Online 2
987,Online Entertainment R&D,Phantasy Star Online 2
988,AsiaSoft,Phantasy Star Online 2
989,Lionbridge Technologies,Phantasy Star Online 2
990,Bigbig Studios,Pursuit Force
991,Sony Computer Entertainment,Pursuit Force
992,Sony Computer Entertainment,PoPoLoCrois: Hajimari no Bouken
993,Lucas Learning,Star Wars: Super Bombad Racing
994,LucasArts,Star Wars: Super Bombad Racing
995,Artificial Mind and Movement,TransFormers Animated: The Game
996,Activision,TransFormers Animated: The Game
997,Data Design Interactive,Hamster Heroes
998,Popcorn Arcade,Hamster Heroes
999,Metro 3D,Hamster Heroes
1000,THQ,Hot Wheels Velocity X
1001,Beyond Games,Hot Wheels Velocity X
1002,Ubisoft Reflections,Driver: San Francisco
1003,Ubisoft Entertainment,Driver: San Francisco
1004,Argonaut Games,Alien Resurrection
1005,Fox Interactive,Alien Resurrection
1006,SCE London Studio,World Tour Soccer 2005
1007,Sony Computer Entertainment,World Tour Soccer 2005
1008,Disney Interactive Studios,Disney Friends
1009,Amaze Entertainment,Disney Friends
1010,Sega,ESPN College Hoops
1011,Kush Games,ESPN College Hoops
1012,Ecole Software,Dengeki Bunko Fighting Climax
1013,French Bread,Dengeki Bunko Fighting Climax
1014,Sega,Dengeki Bunko Fighting Climax
1015,Image Space Incorporated,F1 Championship Season 2000
1016,EA Sports,F1 Championship Season 2000
1017,TDK Mediactive,Robotech: Battlecry
1018,Vicious Cycle Software,Robotech: Battlecry
1019,Infogrames,Zapper: One Wicked Cricket!
1020,Blitz Games,Zapper: One Wicked Cricket!
1021,Atomic Planet Entertainment,Zapper: One Wicked Cricket!
1022,Hudson Soft,Bomberman Land
1023,Bandai Namco Entertainment,Clash of the Titans
1024,Game Republic Inc.,Clash of the Titans
1025,HexaDrive,Clash of the Titans
1026,Konami,Pro Evolution Soccer 2014
1027,THQ,Paws & Claws: Pet Resort
1028,Independent Arts Software,Paws & Claws: Pet Resort
1029,Eden Games,Kya: Dark Lineage
1030,"Atari, Inc.",Kya: Dark Lineage
1031,Electronic Arts,Mirror's Edge Catalyst
1032,EA Digital Illusions CE,Mirror's Edge Catalyst
1033,Namco,Curious George
1034,Torus Games,Curious George
1035,Firefly Studios,Stronghold 3
1036,SouthPeak Interactive,Stronghold 3
1037,Asmik Ace Entertainment,Lethal Skies II
1038,Sammy Studios,Lethal Skies II
1039,Sumo Digital,F1 2011
1040,Codemasters,F1 2011
1041,Codemasters Birmingham,F1 2011
1042,Arc System Works,Guilty Gear Judgment
1043,Sega,Guilty Gear Judgment
1044,Majesco Entertainment,Guilty Gear Judgment
1045,NewKidCo,Tom and Jerry: Infurnal Escape
1046,EA Sports,NCAA Football 09 All-Play
1047,EA Canada,NCAA Football 09 All-Play
1048,EA Orlando,NCAA Football 09 All-Play
1049,Team Fusion,NCAA Football 09 All-Play
1050,BottleRocket Entertainment,Splatterhouse
1051,Namco Bandai Games,Splatterhouse
1052,Konami,Doctor Lautrec and the Forgotten Knights
1053,Winkysoft,Doctor Lautrec and the Forgotten Knights
1054,FromSoftware,King's Field
1055,ASCII Entertainment,King's Field
1056,Sony Computer Entertainment Europe,King's Field
1057,Independent Arts Software,Let's Ride: Sunshine Stables
1058,Ubisoft Entertainment,Let's Ride: Sunshine Stables
1059,Namco,World Stadium 4
1060,Buena Vista Games,Disney's American Dragon Jake Long: Attack of the Dark Dragon
1061,WayForward Technologies,Disney's American Dragon Jake Long: Attack of the Dark Dragon
1062,Midway,Midway Arcade Treasures 2
1063,Digital Eclipse,Midway Arcade Treasures 2
1064,Backbone Entertainment,Midway Arcade Treasures 2
1065,THQ,Hot Wheels World Race
1066,Climax Brighton,Hot Wheels World Race
1067,Activision,Monster Jam
1068,Torus Games,Monster Jam
1069,Victor Interactive Software,Kawa no Nushi Tsuri
1070,Marvelous Entertainment,Kawa no Nushi Tsuri
1071,Access,Kawa no Nushi Tsuri
1072,Eighting,Castlevania Judgment
1073,Konami,Castlevania Judgment
1074,Secret Level,Magic: The Gathering - Battlegrounds
1075,"Atari, Inc.",Magic: The Gathering - Battlegrounds
1076,Activision,Dancing With The Stars
1077,THQ,Dancing With The Stars
1078,ValuSoft,Dancing With The Stars
1079,Zoe Mode,Dancing With The Stars
1080,Aurona,Dancing With The Stars
1081,n-Space,Dancing With The Stars
1082,Gaijin Entertainment,Apache: Air Assault
1083,Activision,Apache: Air Assault
1084,WayForward,Aliens: Infestation
1085,Gearbox Software,Aliens: Infestation
1086,Sega,Aliens: Infestation
1087,XSEED Games,Return to PopoloCrois: A Story of Seasons Fairytale
1088,Marvelous Entertainment,Return to PopoloCrois: A Story of Seasons Fairytale
1089,Rovio Entertainment,Angry Birds Trilogy
1090,Housemarque,Angry Birds Trilogy
1091,Exient Entertainment,Angry Birds Trilogy
1092,FUN Labs,Angry Birds Trilogy
1093,Activision,Angry Birds Trilogy
1094,Radical Entertainment,Crash Tag Team Racing
1095,UTV Ignition Entertainment,El Shaddai: Ascension of the Metatron
1096,Ignition Tokyo,El Shaddai: Ascension of the Metatron
1097,XAX Entertainment,El Shaddai: Ascension of the Metatron
1098,Activision,NPPL: Championship Paintball 2009
1099,Sand Grain Studios,NPPL: Championship Paintball 2009
1100,Free Radical Design,TimeSplitters: Future Perfect
1101,Electronic Arts,TimeSplitters: Future Perfect
1102,Majesco,Zoo Hospital
1103,"Ludia, Inc.",Family Feud Decades
1104,Midway,Midway Arcade Treasures 3
1105,Elastic,Goosebumps HorrorLand
1106,Scholastic,Goosebumps HorrorLand
1107,Midway Games,Dr. Muto
1108,LucasArts,Thrillville: Off the Rails
1109,Frontier Developments,Thrillville: Off the Rails
1110,Tecmo,Fatal Frame II: Crimson Butterfly
1111,Airtight Games,Murdered: Soul Suspect
1112,Square Enix,Murdered: Soul Suspect
1113,Acclaim Entertainment,Shadow Man: 2econd Coming
1114,Acclaim Studios Teesside,Shadow Man: 2econd Coming
1115,Koei,Dynasty Warriors 4
1116,Omega Force,Dynasty Warriors 4
1117,Omega Force,Warriors Orochi 3
1118,Koei Tecmo Games,Warriors Orochi 3
1119,Activision,Wakeboarding Unleashed Featuring Shaun Murray
1120,Shaba Games,Wakeboarding Unleashed Featuring Shaun Murray
1121,THQ,The Incredibles: Rise of the Underminer
1122,Heavy Iron Studios,The Incredibles: Rise of the Underminer
1123,Virtuos,Beowulf: The Game
1124,Konami,Dewy's Adventure
1125,Infogrames,Alone in the Dark: The New Nightmare
1126,Darkworks,Alone in the Dark: The New Nightmare
1127,Atari Europe,Alone in the Dark: The New Nightmare
1128,Sony Interactive Entertainment,Alone in the Dark: The New Nightmare
1129,2K Sports,The BIGS
1130,Blue Castle Games,The BIGS
1131,LucasArts,Fracture
1132,Day 1 Studios,Fracture
1133,Monkey Bar Games,Flushed Away
1134,D3 Publisher,Flushed Away
1135,EA Sports,NBA Live 08
1136,Hudson Soft,Marble Saga: Kororinpa
1137,Factor 5,International Superstar Soccer Deluxe
1138,Konami Computer Entertainment Osaka,International Superstar Soccer Deluxe
1139,Konami Digital Entertainment,International Superstar Soccer Deluxe
1140,Tec Toy,International Superstar Soccer Deluxe
1141,Gradiente,International Superstar Soccer Deluxe
1142,Playtronic,International Superstar Soccer Deluxe
1143,Electronic Arts,Family Game Night 4: The Game Show
1144,Crave Entertainment,Intellivision Lives!
1145,Virtual Play Games,Intellivision Lives!
1146,Realtime Associates,Intellivision Lives!
1147,Play It,Intellivision Lives!
1148,Eurocom Entertainment Software,Robots
1149,Sierra Entertainment,Robots
1150,Fox Interactive,Robots
1151,Black Bean Games,WRC 2: FIA World Rally Championship
1152,CyberFront,WRC 2: FIA World Rally Championship
1153,Plug In Digital,WRC 2: FIA World Rally Championship
1154,Milestone,WRC 2: FIA World Rally Championship
1155,SNK Playmore,The King of Fighters XII
1156,Ignition Entertainment,The King of Fighters XII
1157,THQ,Tak: Mojo Mistake
1158,Traveller's Tales,Lego Star Wars: The Force Awakens
1159,WB Games,Lego Star Wars: The Force Awakens
1160,Feral Interactive,Lego Star Wars: The Force Awakens
1161,SuperVillain Studios,Dungeon Siege: Throne of Agony
1162,2K Games,Dungeon Siege: Throne of Agony
1163,1st Playable Productions,Rio
1164,THQ,Rio
1165,Disney Interactive,Finding Nemo: Escape to the Big Blue
1166,Disney Interactive Studios,Finding Nemo: Escape to the Big Blue
1167,Altron,Finding Nemo: Escape to the Big Blue
1168,THQ,Finding Nemo: Escape to the Big Blue
1169,Capcom,Sengoku Basara: Chronicle Heroes
1170,Bandai Namco Entertainment,Culdcept SAGA
1171,Omiya Soft,Culdcept SAGA
1172,Jamsworks,Culdcept SAGA
1173,Aques,Power Stakes
1174,NewKidCo,Tom and Jerry in Fists of Furry
1175,Mattel Interactive,Tom and Jerry in Fists of Furry
1176,VIS Entertainment,Tom and Jerry in Fists of Furry
1177,Gradiente,Tom and Jerry in Fists of Furry
1178,Midway Games,Hydro Thunder
1179,Midway Studios San Diego,Hydro Thunder
1180,Looking Glass Studios,Destruction Derby 64
1181,THQ,Destruction Derby 64
1182,Mass Media Inc,Starcraft 64
1183,Nintendo,Starcraft 64
1184,Blizzard Entertainment,Starcraft 64
1185,Argonaut Games,Buck Bumble
1186,Gradiente,Buck Bumble
1187,Ubisoft Entertainment,Buck Bumble
1188,Midway Games,California Speed
1189,Atari Games,California Speed
1190,Midway Games West,California Speed
1191,Crave Entertainment,Asteroids Hyper 64
1192,Syrox Developments,Asteroids Hyper 64
1193,VIS Entertainment,The Powerpuff Girls: Chemical X-Traction
1194,"Asylum Entertainment Ltd.,",The Powerpuff Girls: Chemical X-Traction
1195,BAM! Entertainment,The Powerpuff Girls: Chemical X-Traction
1196,Genki,Fighters Destiny
1197,Imagineer,Fighters Destiny
1198,Ocean Software,Fighters Destiny
1199,Ocean of America,Fighters Destiny
1200,Gradiente,Fighters Destiny
1201,Ivory Tower,The Crew
1202,Ubisoft Reflections,The Crew
1203,Ubisoft Entertainment,The Crew
1204,AKI Corporation,Ready 2 Rumble Revolution
1205,"Atari, Inc.",Ready 2 Rumble Revolution
1206,Electronic Arts,Create
1207,EA Bright Light,Create
1208,Majesco Entertainment,Black & Bruised
1209,Digital Fiction,Black & Bruised
1210,Vivendi Universal Games,Eragon
1211,Amaze Entertainment,Eragon
1212,Stormfront Studios,Eragon
1213,Saber Interactive,TimeShift
1214,Sierra Entertainment,TimeShift
1215,Activision,TimeShift
1216,Amaze Entertainment,Spyro: Shadow Legacy
1217,Sierra Entertainment,Spyro: Shadow Legacy
1218,Land Ho!,Just Dance: Disney Party
1219,Electronic Arts,The Sims 3: Seasons
1220,Maxis,The Sims 3: Seasons
1221,Arc System Works,Guilty Gear Xrd: Sign
1222,Firaxis Games,Sid Meier's Pirates!
1223,FarSight Studios,Scarface: Money. Power. Respect.
1224,Vivendi Universal Games,Scarface: Money. Power. Respect.
1225,Activision,Angry Birds Star Wars
1226,LucasArts,Angry Birds Star Wars
1227,Exient Entertainment,Angry Birds Star Wars
1228,Rovio Entertainment,Angry Birds Star Wars
1229,Production I.G,Ghost in the Shell: Stand Alone Complex
1230,Cavia,Ghost in the Shell: Stand Alone Complex
1231,Bandai,Ghost in the Shell: Stand Alone Complex
1232,Midway Chicago,Blitz: The League
1233,Midway Games,Blitz: The League
1234,Deep Silver,Yakuza Kiwami
1235,Lab42 Games,Yakuza Kiwami
1236,Sega Games,Yakuza Kiwami
1237,Ryu ga Gotoku Studios,Yakuza Kiwami
1238,Visual Concepts,NBA 2K12
1239,2K Sports,NBA 2K12
