Index,Developer,Video_Game_Name
616,Nintendo of America,Disney's Magical Quest Starring Mickey and Minnie
617,Capcom Production Studio 3,Disney's Magical Quest Starring Mickey and Minnie
618,Activision,The Amazing Spider-Man 2 (2014)
619,Beenox,The Amazing Spider-Man 2 (2014)
620,Square Enix,The Amazing Spider-Man 2 (2014)
621,Tamsoft,Senran Kagura 2: Deep Crimson 
622,Marvelous AQL,Senran Kagura 2: Deep Crimson 
623,XSEED Games,Senran Kagura 2: Deep Crimson 
624,Marvelous AQL Europe,Senran Kagura 2: Deep Crimson 
625,CyberFront,Senran Kagura 2: Deep Crimson 
626,Aspect,Naruto: Ninja Council
627,Tomy,Naruto: Ninja Council
628,Feral Interactive,Tropico 3
629,Haemimont Games,Tropico 3
630,Kalypso Media,Tropico 3
631,Activision,Wreckless: ThE YaKuza MisSiOns
632,Bunkasha,Wreckless: ThE YaKuza MisSiOns
633,THQ,Deadly Creatures
634,Rainbow Studios,Deadly Creatures
635,CyberConnect2,Naruto Shippuden: Ultimate Ninja Storm Revolution
636,Bandai Namco Games,Naruto Shippuden: Ultimate Ninja Storm Revolution
637,Telltale Games,CSI: Fatal Conspiracy
638,Techland,Dead Island
639,Deep Silver,Dead Island
640,Visual Concepts,NFL 2K3
641,Sega Sports R&D,NFL 2K3
642,Take-Two Interactive,Saltwater Sportfishing
643,Coresoft,Saltwater Sportfishing
644,EA Bright Light,Hasbro Family Game Night
645,Virtuos,Hasbro Family Game Night
646,EA Games,Hasbro Family Game Night
647,BAM! Entertainment,Samurai Jack: The Amulet of Time
648,Virtucraft Studios,Samurai Jack: The Amulet of Time
649,Electronic Arts,Sports Car GT
650,Westwood Studios,Sports Car GT
651,Image Space Incorporated,Sports Car GT
652,Point of View,Sports Car GT
653,inXile Entertainment,Hunted: The Demon's Forge
654,Bethesda Softworks,Hunted: The Demon's Forge
655,A2M,Scooby-Doo! Mystery Mayhem
656,THQ,Scooby-Doo! Mystery Mayhem
657,Mobius Entertainment,American Idol
658,Codemasters,American Idol
659,Metro Corporation,Britney's Dance Beat
660,THQ,Britney's Dance Beat
661,Activision,Shrek SuperSlam
662,Shaba Games,Shrek SuperSlam
663,LTI Gray Matter,Shrek SuperSlam
664,Sega,Full Auto
665,Pseudo Interactive,Full Auto
666,THQ,Pass the Pigs
667,AWE Games,Pass the Pigs
668,Universomo,Pass the Pigs
669,Natsume Inc.,Afrika
670,Rhino Studios,Afrika
671,Sony Computer Entertainment,Afrika
672,Ivory Tower,The Crew
673,Ubisoft Reflections,The Crew
674,Ubisoft Entertainment,The Crew
675,Double Helix Games,G.I. Joe: The Rise of Cobra
676,Electronic Arts,G.I. Joe: The Rise of Cobra
677,tri-Crescendo,Digimon World Re:Digitize
678,Nihon Falcom,The Legend of Heroes: Trails in the Sky First Chapter
679,XSEED Games,The Legend of Heroes: Trails in the Sky First Chapter
680,Ghostlight Ltd.,The Legend of Heroes: Trails in the Sky First Chapter
681,"Marvelous USA, Inc.",The Legend of Heroes: Trails in the Sky First Chapter
682,THQ,Marvel Super Hero Squad: The Infinity Gauntlet
683,Griptonite Games,Marvel Super Hero Squad: The Infinity Gauntlet
684,Taito,Over G Fighters
685,Konami Computer Entertainment Osaka,NBA in the Zone 2000
686,Konami,NBA in the Zone 2000
687,THQ,Dark Summit
688,Radical Entertainment,Dark Summit
689,Activision,Angry Birds Star Wars
690,LucasArts,Angry Birds Star Wars
691,Exient Entertainment,Angry Birds Star Wars
692,Rovio Entertainment,Angry Birds Star Wars
693,Clap Hanz,Hot Shots Tennis: Get a Grip
694,"Sony Computer Entertainment, Inc. (SCEI)",Hot Shots Tennis: Get a Grip
695,Electronic Arts,MySims Party
696,EA Redwood Shores,MySims Party
697,LucasArts,Star Wars: The Force Unleashed II
698,Aspyr Media,Star Wars: The Force Unleashed II
699,Red Fly Studio,Star Wars: The Force Unleashed II
700,Ratbag Games,The Dukes of Hazzard: Return of the General Lee
701,Ubisoft Entertainment,The Dukes of Hazzard: Return of the General Lee
702,Electronic Arts,Pandemonium!
703,Crystal Dynamics,Pandemonium!
704,Bandai,Pandemonium!
705,BMG Interactive,Pandemonium!
706,Eidos Interactive,Pandemonium!
707,Ideaworks3D,Pandemonium!
708,Square Enix,Pandemonium!
709,Toys for Bob,Pandemonium!
710,Sony Computer Entertainment Europe,Pandemonium!
711,Jumpin' Jack Software,Pandemonium!
712,Sega Europe,Pandemonium!
713,Activision,Transformers: Dark of the Moon
714,Behaviour Interactive,Transformers: Dark of the Moon
715,Digital Eclipse,Namco Museum: 50th Anniversary
716,Namco,Namco Museum: 50th Anniversary
717,Eidos Interactive,Crash 'N' Burn
718,Climax Racing,Crash 'N' Burn
719,Game Arts,Teenage Mutant Ninja Turtles: Smash-Up
720,Toylogic,Teenage Mutant Ninja Turtles: Smash-Up
721,Y'sk,Teenage Mutant Ninja Turtles: Smash-Up
722,Sega,Pro Yakyuu Greatest Nine '97
723,Nintendo,Nintendo Presents: Crossword Collection
724,Irem,Disaster Report
725,Agetec,Disaster Report
726,C's ware,EVE: burst error
727,Imagineer,EVE: burst error
728,FromSoftware,Armored Core V
729,Bandai Namco Entertainment,Armored Core V
730,2K Sports,College Hoops 2K7
731,Visual Concepts,College Hoops 2K7
732,WB Games,Speed Racer: The Videogame
733,Sidhe Interactive,Speed Racer: The Videogame
734,Virtuos,Speed Racer: The Videogame
735,Barking Lizards Technologies,Bratz: Forever Diamondz
736,THQ,Bratz: Forever Diamondz
737,Blitz Games,Bratz: Forever Diamondz
738,Electronic Arts,WCW Backstage Assault
739,Kodiak Interactive,WCW Backstage Assault
740,Midway,Rampage: Total Destruction
741,Pipeworks Software,Rampage: Total Destruction
742,Rage Software,Wild Wild Racing
743,inXile Entertainment,The Bard's Tale
744,Vivendi Universal Games,The Bard's Tale
745,Blitz Games Studios,Yoostar2
746,Yoostar Entertainment Group,Yoostar2
747,id Software,Doom (2016)
748,Bethesda Softworks,Doom (2016)
749,BattleCry Studios,Doom (2016)
750,Escalation Studios,Doom (2016)
751,Certain Affinity,Doom (2016)
752,Tango Gameworks,Doom (2016)
753,ZeniMax Germany,Doom (2016)
754,MachineGames,Doom (2016)
755,Hudson Soft,Momotarou Dentetsu 16
756,TDK Mediactive,Robotech: The Macross Saga
757,Lucky Chicken Games,Robotech: The Macross Saga
758,Edge of Reality,Transformer: Rise of the Dark Spark
759,Activision,Transformer: Rise of the Dark Spark
760,Digital Fiction,Yu Yu Hakusho: Dark Tournament
761,"Atari, Inc.",Yu Yu Hakusho: Dark Tournament
762,Gotham Games,MTV Celebrity Deathmatch
763,Big Ape Productions,MTV Celebrity Deathmatch
764,MASA Group,Conflict Zone
765,Nintendo,Code Name: S.T.E.A.M.
766,Nintendo SPD Production Group No. 2,Code Name: S.T.E.A.M.
767,Intelligent Systems,Code Name: S.T.E.A.M.
768,2K Marin,The Bureau: XCOM Declassified
769,2K Games,The Bureau: XCOM Declassified
770,Pandemic Studios,Star Wars: Battlefront
771,LucasArts,Star Wars: Battlefront
772,Beenox,Star Wars: Battlefront
773,Aspyr Media,Star Wars: Battlefront
774,Electronic Arts,Harry Potter and the Deathly Hallows - Part 2
775,Full Fat,Harry Potter and the Deathly Hallows - Part 2
776,THQ,Puss in Boots
777,Blitz Games,Puss in Boots
778,ImaginEngine,Puss in Boots
779,Disney Interactive Studios,TRON: Evolution - Battle Grids
780,n-Space,TRON: Evolution - Battle Grids
781,2K Sports,NHL 2K6
782,Kush Games,NHL 2K6
783,Visual Concepts,NHL 2K6
784,Disney Interactive Studios,Hannah Montana: The Movie
785,n-Space,Hannah Montana: The Movie
786,K2 LLC,Tenchu: Return From Darkness
787,Activision,Tenchu: Return From Darkness
788,FromSoftware,Tenchu: Return From Darkness
789,Konami,Neo Contra
790,Electronic Arts,MVP Baseball
791,Team Fusion,MVP Baseball
792,Activision,Tony Hawk's American Sk8land
793,Vicarious Visions,Tony Hawk's American Sk8land
794,Gust,Atelier Escha & Logy: Alchemists of the Dusk Sky
795,Koei Tecmo America Corporation,Atelier Escha & Logy: Alchemists of the Dusk Sky
796,Koei Tecmo Europe,Atelier Escha & Logy: Alchemists of the Dusk Sky
797,WB Games,LEGO Ninjago: Shadow of Ronin
798,TT Fusion,LEGO Ninjago: Shadow of Ronin
799,Warner Bros. Entertainment Inc.,LEGO Ninjago: Shadow of Ronin
800,Capcom,Viewtiful Joe 2
801,Clover Studio,Viewtiful Joe 2
802,Blue Castle Games,The BIGS 2
803,2K Sports,The BIGS 2
804,Blitz Games,Pac-Man World 3
805,Namco,Pac-Man World 3
806,THQ,50 Cent: Blood on the Sand
807,Swordfish Studios,50 Cent: Blood on the Sand
808,Bethesda Softworks,50 Cent: Blood on the Sand
809,ThatGameCompany,Journey
810,SCE Santa Monica Studio,Journey
811,Bluepoint Games,Journey
812,SuperVillain Studios,Journey
813,Sony Computer Entertainment,Journey
814,SCE London Studio,SingStar Pop Edition
815,SCE Worldwide Studios Europe,SingStar Pop Edition
816,Black Bean Games,SBK X: Superbike World Championship
817,Milestone,SBK X: Superbike World Championship
818,TDK Mediactive,Robotech: Battlecry
819,Vicious Cycle Software,Robotech: Battlecry
820,Pioneer LDC,NOëL: NOT DiGITAL
821,HAMSTER,NOëL: NOT DiGITAL
822,Kouyousha,NOëL: NOT DiGITAL
823,Creative Patterns,Imagine: Boutique Owner
824,Ganbarion,Dragon Ball: Fusions
825,Bandai Namco Entertainment,Dragon Ball: Fusions
826,EA Sports,Madden NFL 07
827,Exient Entertainment,Madden NFL 07
828,Digital Extremes,Star Trek: The Game
829,K/O Paper Products,Star Trek: The Game
830,CBS Studios,Star Trek: The Game
831,Bad Robot Interactive,Star Trek: The Game
832,Namco Bandai Games,Star Trek: The Game
833,Paramount Digital Entertainment,Star Trek: The Game
834,XS Games,Bass Pro Shops: The Strike
835,Psyclone,Bass Pro Shops: The Strike
836,Piranha Games,Bass Pro Shops: The Strike
837,Capcom,Darkwatch
838,High Moon Studios,Darkwatch
839,NIS America,Disgaea D2: A Brighter Darkness
840,Nippon Ichi Software,Disgaea D2: A Brighter Darkness
841,Square Enix,Front Mission 5: Scars of the War
842,Square Enix Product Development Division 6,Front Mission 5: Scars of the War
843,THQ,Bratz: Girlz Really Rock
844,Blitz Games,The Fairly OddParents: Breakin' Da Rules
845,Gorilla Systems Corporation,The Fairly OddParents: Breakin' Da Rules
846,THQ,The Fairly OddParents: Breakin' Da Rules
847,Ubisoft Montreal,Assassin's Creed Syndicate
848,Ubisoft Singapore,Assassin's Creed Syndicate
849,Ubisoft Annecy,Assassin's Creed Syndicate
850,Ubisoft Montpellier,Assassin's Creed Syndicate
851,Ubisoft Reflections,Assassin's Creed Syndicate
852,Ubisoft Chengdu,Assassin's Creed Syndicate
853,Ubisoft Shanghai,Assassin's Creed Syndicate
854,Ubisoft Sofia,Assassin's Creed Syndicate
855,Ubisoft Kyiv,Assassin's Creed Syndicate
856,Ubisoft Québec,Assassin's Creed Syndicate
857,Ubisoft Entertainment,Assassin's Creed Syndicate
858,Noviy Disk,The Chronicles of Narnia: Prince Caspian
859,Traveller's Tales,The Chronicles of Narnia: Prince Caspian
860,Disney Interactive Studios,The Chronicles of Narnia: Prince Caspian
861,THQ,Summoner 2
862,Volition,Summoner 2
863,SuperVillain Studios,Order Up!
864,Zoo Games,Order Up!
865,Funbox Media,Order Up!
866,Chillingo,Order Up!
867,Runecraft,Shadow of Destiny
868,Konami Computer Entertainment Tokyo,Shadow of Destiny
869,Sega,Valkyria Chronicles III: Unrecorded Chronicles
870,Media.Vision,Valkyria Chronicles III: Unrecorded Chronicles
871,Activision,Cabela's Deer Hunt: 2004 Season
872,FUN Labs,Cabela's Deer Hunt: 2004 Season
873,Sand Grain Studios,Cabela's Deer Hunt: 2004 Season
874,Crave Entertainment,Brunswick Pro Bowling
875,505 Games,Brunswick Pro Bowling
876,Point of View,Brunswick Pro Bowling
877,FarSight Studios,Brunswick Pro Bowling
878,Crave Entertainment,Gex 3: Deep Cover Gecko
879,Gratuitous Games,Gex 3: Deep Cover Gecko
880,Crystal Dynamics,Gex 3: Deep Cover Gecko
881,Koei,WinBack: Covert Operations
882,Omega Force,WinBack: Covert Operations
883,Interplay,ClayFighter 63 1/3
884,Gradiente,ClayFighter 63 1/3
885,Hasbro,Monopoly
886,Mind's Eye,Monopoly
887,Gratuitous Games,Cruis'n Exotica
888,Midway Home Entertainment,Cruis'n Exotica
889,Square Enix,World of Final Fantasy
890,Tose,World of Final Fantasy
891,Square Enix Business Division 3,World of Final Fantasy
892,Konami,Pro Evolution Soccer 2012
893,Krome Studios,The Legend of Spyro: The Eternal Night
894,Sierra Entertainment,The Legend of Spyro: The Eternal Night
895,Big Ant Studios,The Legend of Spyro: The Eternal Night
896,SETA,Bastard!! Utsuro Naru Kamigami no Utsuwa
897,Telltale Games,The Wolf Among Us
898,Deep Silver,Cursed Mountain
899,Deep Silver Vienna,Cursed Mountain
900,Sproing Interactive Media,Cursed Mountain
901,SNK,The King of Fighters '96
902,THQ,Age of Empires: Mythologies
903,Griptonite Games,Age of Empires: Mythologies
904,Black Bean Games,SBK Superbike World Championship
905,Milestone,SBK Superbike World Championship
906,Feral Interactive,Bionicle
907,Argonaut Games,Bionicle
908,Zonic Limited,Bionicle
909,Electronic Arts,Bionicle
910,"Gunnar Games, Inc.",Hidden Mysteries: Buckingham Palace
911,Big Fish Games,Hidden Mysteries: Buckingham Palace
912,Square Enix,Heroes of Ruin
913,n-Space,Heroes of Ruin
914,Undead Labs,State of Decay
915,Microsoft Studios,State of Decay
916,Abstraction Games,A Boy and His Blob
917,Majesco Entertainment,A Boy and His Blob
918,Midnight City,A Boy and His Blob
919,WayForward,A Boy and His Blob
920,Ubisoft Montreal,Prince of Persia: Revelations
921,Pipeworks Software,Prince of Persia: Revelations
922,Nippon Ichi Software,Angel Blade: Neo Tokyo Guardians
923,Square Electronic Arts,Threads of Fate
924,Square,Threads of Fate
925,Square Product Development Division 3,Threads of Fate
926,THQ,Baja: Edge of Control
927,2XL Games,Baja: Edge of Control
928,Double Helix Games,G.I. Joe: The Rise of Cobra
929,Electronic Arts,G.I. Joe: The Rise of Cobra
930,Sugar and Rockets,PoPoLoCrois Monogatari II
931,G-Artists,PoPoLoCrois Monogatari II
932,Sony Computer Entertainment,PoPoLoCrois Monogatari II
933,Nintendo,Famicom Mini: Ganbare Goemon! Karakuri Douchuu
934,THQ,UFC Undisputed 2010
935,Yuke's,UFC Undisputed 2010
936,Activision,World Series of Poker
937,Left Field Productions,World Series of Poker
938,Ubisoft Montpellier,Rayman Raving Rabbids
939,Ubisoft Entertainment,Rayman Raving Rabbids
940,Eidos Interactive,Deus Ex: The Conspiracy
941,Ion Storm,Deus Ex: The Conspiracy
942,Westlake Interactive,Deus Ex: The Conspiracy
943,Square Enix,Deus Ex: The Conspiracy
944,Legend Entertainment,Unreal II: The Awakening
945,"Atari, Inc.",Unreal II: The Awakening
946,Electronic Arts,Rumble Racing
947,Activision,Spider-Man: Web of Shadows
948,Shaba Games,Spider-Man: Web of Shadows
949,AQ Interactive,Vampire Rain
950,Artoon,Vampire Rain
951,Ignition Entertainment,Vampire Rain
952,Eurocom Entertainment Software,Batman Begins
953,Electronic Arts,Batman Begins
954,EA Orlando,NBA Live 15
955,EA Sports,NBA Live 15
956,Konami,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus
957,Namco Tales Studio,Tales of Phantasia: Narikiri Dungeon X
958,NAMCO BANDAI Games Inc.,Tales of Phantasia: Narikiri Dungeon X
959,Smilebit,JSRF: Jet Set Radio Future
960,Sega,JSRF: Jet Set Radio Future
961,Midway Games,NHL Hitz 20-02
962,Black Box Games,NHL Hitz 20-02
963,ACQUIRE Corp.,Way of the Samurai 3
964,Spike,Way of the Samurai 3
965,Agetec,Way of the Samurai 3
966,UFO Interactive Software,Way of the Samurai 3
967,Rising Star Games,Way of the Samurai 3
968,Ghostlight Ltd.,Way of the Samurai 3
969,EA Sports,NCAA Football 2003
970,EA Orlando,NCAA Football 2003
971,Attention To Detail,Rollcage
972,Psygnosis,Rollcage
973,Brasoft Produtos de Informática,Rollcage
974,Square Enix,Hitman: HD Trilogy
975,IO Interactive,Hitman: HD Trilogy
976,THQ,Marvel Super Hero Squad
977,Blue Tongue Entertainment,Marvel Super Hero Squad
978,Mass Media Inc,Marvel Super Hero Squad
979,Halfbrick Studios,Marvel Super Hero Squad
980,Bandai Namco Entertainment,J Stars Victory Vs.
981,Spike Chunsoft,J Stars Victory Vs.
982,Blue Tongue Entertainment,de Blob 2
983,THQ Nordic,de Blob 2
984,Syfy Kids,de Blob 2
985,THQ,de Blob 2
986,Tose,Champion Jockey: G1 Jockey & Gallop Racer
987,Tecmo Koei Games,Champion Jockey: G1 Jockey & Gallop Racer
988,Majesco,Greg Hastings Paintball 2
989,Square Enix,Final Fantasy Fables: Chocobo's Dungeon
990,h.a.n.d. Inc.,Final Fantasy Fables: Chocobo's Dungeon
991,Eidos Interactive,Project: Snowblind
992,Crystal Dynamics,Project: Snowblind
993,Nixxes Software,Project: Snowblind
994,ZootFly,Prison Break: The Conspiracy
995,Deep Silver,Prison Break: The Conspiracy
996,Namco Bandai Games,Super Robot Taisen K
997,THQ,You Don't Know Jack
998,Iron Galaxy Studios,You Don't Know Jack
999,Webfoot Technologies,You Don't Know Jack
1000,Jellyvision Games,You Don't Know Jack
1001,Jackbox Games,You Don't Know Jack
1002,Midway Games,Mortal Kombat: Special Forces
1003,Capcom,Mega Man Legacy Collection
1004,Digital Eclipse,Mega Man Legacy Collection
1005,THQ,The Last Airbender
1006,THQ Studio Australia,The Last Airbender
1007,"Creat Studios, Inc.",Tony Hawk's Motion
1008,Activision,Tony Hawk's Motion
1009,Zushi Games,StokEd
1010,BongFish,StokEd
1011,Destineer,StokEd
1012,THQ,Evil Dead: Regeneration
1013,Cranky Pants Games,Evil Dead: Regeneration
1014,Beenox,Evil Dead: Regeneration
1015,Eidos Interactive,Wacky Races: Crash & Dash
1016,Trion Worlds,Defiance
1017,Human Head Studios,Defiance
1018,EA Sports,NHL 2003
1019,Capcom,X-Men: Children of the Atom
1020,Acclaim Entertainment,X-Men: Children of the Atom
1021,EA Sports,Tiger Woods PGA Tour
1022,Sega,NHL 2K3
1023,Treyarch,NHL 2K3
1024,Atari Europe,NHL 2K3
1025,Sugar and Rockets,Yarudora Series Vol. 2: Kisetsu wo Dakishimete
1026,Sony Computer Entertainment,Yarudora Series Vol. 2: Kisetsu wo Dakishimete
1027,Production I.G,Yarudora Series Vol. 2: Kisetsu wo Dakishimete
1028,EA Sports,NCAA Football 10
1029,EA Orlando,NCAA Football 10
1030,EA Canada,NCAA Football 10
1031,THQ,You Don't Know Jack
1032,Iron Galaxy Studios,You Don't Know Jack
1033,Webfoot Technologies,You Don't Know Jack
1034,Jellyvision Games,You Don't Know Jack
1035,Jackbox Games,You Don't Know Jack
1036,THQ,The Naked Brothers Band: The Video Game
1037,Barking Lizards Technologies,The Naked Brothers Band: The Video Game
1038,1st Playable Productions,The Naked Brothers Band: The Video Game
1039,Capcom,Final Fight One
1040,Robomodo,Tony Hawk's Pro Skater 5
1041,Activision,Tony Hawk's Pro Skater 5
1042,Disruptive Games,Tony Hawk's Pro Skater 5
1043,Tecmo,Gallop Racer 2003: A New Breed
1044,Zoo Digital,Gallop Racer 2003: A New Breed
1045,Konami,Frogger 3D
1046,Alpha Unit Corporation,Frogger 3D
1047,Brownie Brown,Blue Dragon Plus
1048,Feelplus,Blue Dragon Plus
1049,Mistwalker,Blue Dragon Plus
1050,Ignition Entertainment,Blue Dragon Plus
1051,AQ Interactive,Blue Dragon Plus
1052,Global Star Software,Outlaw Golf 2
1053,Hypnotix,Outlaw Golf 2
1054,A.I,BeyBlade VForce: Super Tournament Battle
1055,Takara,BeyBlade VForce: Super Tournament Battle
1056,Nelvana,BeyBlade VForce: Super Tournament Battle
1057,"Atari, Inc.",BeyBlade VForce: Super Tournament Battle
1058,Bandai Namco Entertainment,Dead to Rights: Retribution
1059,Volatile Games,Dead to Rights: Retribution
1060,Infogrames,Bugs Bunny & Taz: Time Busters
1061,Artificial Mind & Movement,Bugs Bunny & Taz: Time Busters
1062,Avalanche Software,Dragon Ball Z: Sagas
1063,"Atari, Inc.",Dragon Ball Z: Sagas
1064,Aspyr Media,X2: Wolverine's Revenge
1065,Activision,X2: Wolverine's Revenge
1066,GenePool Software,X2: Wolverine's Revenge
1067,i5works,X2: Wolverine's Revenge
1068,THQ,Power Rangers: Wild Force
1069,"Natsume Co., Ltd.",Power Rangers: Wild Force
1070,FromSoftware,Tenchu: Shadow Assassins
1071,ACQUIRE Corp.,Tenchu: Shadow Assassins
1072,THQ,Barbie: Groom and Glam Pups
1073,Game Machine Studios,Barbie: Groom and Glam Pups
1074,Capcom,Lost Planet 3
1075,Spark Unlimited,Lost Planet 3
1076,Zoo Games,Wedding Dash
1077,PlayFirst,Wedding Dash
1078,Glu Mobile,Wedding Dash
1079,ImagineEngline,Wedding Dash
1080,Full Fat Productions,Beyblade G-Revolution
1081,"Atari, Inc.",Beyblade G-Revolution
1082,Capcom Production Studio 2,Capcom Fighting Evolution
1083,Capcom,Capcom Fighting Evolution
1084,Ubisoft Montreal,Assassin's Creed The Ezio Collection
1085,Virtuos,Assassin's Creed The Ezio Collection
1086,Ubisoft Entertainment,Assassin's Creed The Ezio Collection
1087,Sanzaru Games,God of War Collection
1088,Mercenary Technology,God of War Collection
1089,Sony Computer Entertainment,God of War Collection
1090,Bluepoint Games,God of War Collection
1091,SCE Santa Monica Studio,God of War Collection
1092,Monster Games,NASCAR Heat 2002
1093,Infogrames,NASCAR Heat 2002
1094,Sega,Anarchy Reigns
1095,PlatinumGames,Anarchy Reigns
1096,Namco Bandai Games,Mobile Suit Gundam: Crossfire
1097,High Voltage Software,Saints Row IV
1098,Deep Silver,Saints Row IV
1099,Volition,Saints Row IV
1100,Capcom,Sengoku Basara 2 Heroes
1101,Relentless Software,Buzz! The Schools Quiz
1102,"SCEE QA, Liverpool",Buzz! The Schools Quiz
1103,Konami,Suikoden Tactics
1104,EA Sports,NCAA March Madness 06
1105,EA Orlando,NCAA March Madness 06
1106,City Interactive,Sniper: Ghost Warrior 2
1107,CCP Games,EVE Online
1108,Sonic Team,Phantasy Star Online
1109,Sega,Phantasy Star Online
1110,Sega,Crazy Taxi 3: High Roller
1111,Hitmaker,Crazy Taxi 3: High Roller
1112,Konami,International Superstar Soccer 2000
1113,Konami Computer Entertainment Osaka,International Superstar Soccer 2000
1114,Major A,International Superstar Soccer 2000
1115,Crave Entertainment,The Bible Game
1116,Mass Media Inc,The Bible Game
1117,LucasArts,Thrillville
1118,Frontier Developments,Thrillville
1119,Relic Entertainment,"Warhammer 40,000: Space Marine"
1120,THQ,"Warhammer 40,000: Space Marine"
1121,Sega,"Warhammer 40,000: Space Marine"
1122,Sega,Shining Blade
1123,Media.Vision,Shining Blade
1124,Mindscape,The Ultimate Red Ball Challenge
1125,Totally Games,PBR: Out of the Chute
1126,Crave Entertainment,PBR: Out of the Chute
1127,D2C Games,PBR: Out of the Chute
1128,Little Stone Software,Valkyria Chronicles
1129,Media.Vision,Valkyria Chronicles
1130,Sega Games,Valkyria Chronicles
1131,Sega Corporation,Valkyria Chronicles
1132,Disney Interactive,Disney's Planes
1133,Behaviour Interactive,Disney's Planes
1134,THQ,Bratz: Rock Angelz
1135,AWE Games,Bratz: Rock Angelz
1136,Blitz Games,Bratz: Rock Angelz
1137,Career Soft,Langrisser III
1138,Rebellion Developments,Zombie Army Trilogy
1139,Telltale Games,CSI: Deadly Intent
1140,Other Ocean Interactive,CSI: Deadly Intent
1141,Aspyr Media,Pitfall: The Lost Expedition
1142,Edge of Reality,Pitfall: The Lost Expedition
1143,Beenox,Pitfall: The Lost Expedition
1144,Activision,Pitfall: The Lost Expedition
1145,Exient Entertainment,Need for Speed Carbon: Own the City
1146,Electronic Arts,Need for Speed Carbon: Own the City
1147,Mindscape,Deal or No Deal: The Banker is Back!
1148,THQ,Rocket Power: Zero Gravity Zone
1149,Altron,Rocket Power: Zero Gravity Zone
1150,FromSoftware,Enchanted Arms
1151,NIS America,The Witch and the Hundred Knight
1152,Nippon Ichi Software,The Witch and the Hundred Knight
1153,Visual Concepts,ESPN MLB Baseball
1154,Sega,ESPN MLB Baseball
1155,Square,All Star Pro-Wrestling
1156,Square Product Development Division 5,All Star Pro-Wrestling
1157,Bandai,Dragon Ball Z: Harukanaru Densetsu
1158,Namco Bandai Games,Dragon Ball Z: Harukanaru Densetsu
1159,"Atari, Inc.",Dragon Ball Z: Harukanaru Densetsu
1160,Marvelous Interactive,Harvest Moon: More Friends of Mineral Town
1161,Nintendo,Harvest Moon: More Friends of Mineral Town
1162,Natsume Inc.,Harvest Moon: More Friends of Mineral Town
1163,GenePool Software,X2: Wolverine's Revenge
1164,Activision,X2: Wolverine's Revenge
1165,Nikko,X2: Wolverine's Revenge
1166,Sega,NBA 2K2
1167,Visual Concepts,NBA 2K2
1168,Agatsuma,Code of Princess
1169,Atlus,Code of Princess
1170,Bones,Code of Princess
1171,2K Sports,Major League Baseball 2K11
1172,Visual Concepts,Major League Baseball 2K11
1173,Take-Two Interactive,Major League Baseball 2K11
1174,Sega,7th Dragon 2020
1175,Imageepoch,7th Dragon 2020
1176,Rainbow Studios,Cars
1177,THQ,Cars
1178,Namco,Taiko no Tatsujin: Waku Waku Anime Matsuri
1179,Nordic Games Publishing,We Sing Robbie Williams
1180,Le Cortex,We Sing Robbie Williams
1181,Arkane Studios,Dark Messiah of Might and Magic Elements
1182,Floodgate Entertainment,Dark Messiah of Might and Magic Elements
1183,Ubisoft Annecy,Dark Messiah of Might and Magic Elements
1184,Kuju Entertainment,Dark Messiah of Might and Magic Elements
1185,Sega,Planet 51
1186,Namco,Dead to Rights II
1187,Widescreen Games,Dead to Rights II
1188,Atlus,Super Dodge Ball Advance
1189,Million,Super Dodge Ball Advance
1190,EA Canada,FIFA 16
1191,EA Sports,FIFA 16
1192,Activision,Teenage Mutant Ninja Turtles: Danger of the Ooze
1193,WayForward,Teenage Mutant Ninja Turtles: Danger of the Ooze
1194,Electronic Arts,NBA Live 14
1195,EA Orlando,NBA Live 14
1196,EA Sports,NBA Live 14
1197,SCE Japan Studio,Kung Fu Rider
1198,Sony Computer Entertainment,Kung Fu Rider
1199,Shiny Entertainment,MDK
1200,Playmates Interactive Entertainment,MDK
1201,Interplay Entertainment,MDK
1202,Shokwave,MDK
1203,Neversoft Entertainment,MDK
1204,Bandai Namco Entertainment,Dragon Ball: Xenoverse 2
1205,Dimps,Dragon Ball: Xenoverse 2
1206,QLOC,Dragon Ball: Xenoverse 2
1207,Black Bean Games,WRC: FIA World Rally Championship
1208,Milestone,WRC: FIA World Rally Championship
1209,Atlus,Odin Sphere: Leifthrasir
1210,Square Enix,Odin Sphere: Leifthrasir
1211,Vanillaware,Odin Sphere: Leifthrasir
1212,2K Play,"Ni Hao, Kai-lan: New Year's Celebration"
1213,High Voltage Software,"Ni Hao, Kai-lan: New Year's Celebration"
1214,Harmonix Music Systems,Rock Band Track Pack: Classic Rock
1215,MTV Games,Rock Band Track Pack: Classic Rock
1216,Electronic Arts,Ty the Tasmanian Tiger 2: Bush Rescue
1217,Krome Studios,Ty the Tasmanian Tiger 2: Bush Rescue
1218,Namco Bandai Games,Body and Brain Connection
1219,Namco Bandai Games Europe S.A.S.,Body and Brain Connection
1220,NAMCO BANDAI Games America Inc.,Body and Brain Connection
1221,Namco Bandai Games,Dragon Ball: Revenge of King Piccolo
1222,Media.Vision,Dragon Ball: Revenge of King Piccolo
1223,Page 44 Studios,High School Musical 3: Senior Year DANCE!
1224,Disney Interactive Studios,High School Musical 3: Senior Year DANCE!
